,date_time,T,p,rh,Vpact,wv,rho
3595,25.01.2024 23:20:00,2.59,1000.08,87.3,6.43,0.47,1260.42
3596,25.01.2024 23:30:00,2.54,1000.05,87.6,6.43,0.53,1260.58
3597,25.01.2024 23:40:00,2.68,999.99,87.2,6.46,1.04,1259.88
3598,25.01.2024 23:50:00,2.73,999.99,87.1,6.48,1.03,1259.62
3599,26.01.2024 00:00:00,2.27,999.99,89.9,6.47,0.71,1261.74
3600,26.01.2024 00:10:00,2.32,999.92,88.9,6.42,1.13,1261.42
3601,26.01.2024 00:20:00,2.09,999.9,90.2,6.41,1.01,1262.49
3602,26.01.2024 00:30:00,1.89,999.95,91.1,6.38,0.64,1263.46
3603,26.01.2024 00:40:00,2.09,999.95,90.3,6.42,1.08,1262.52
3604,26.01.2024 00:50:00,2.38,999.88,88.6,6.43,1.49,1261.09
3605,26.01.2024 01:00:00,2.38,999.84,88.6,6.42,1.42,1261.08
3606,26.01.2024 01:10:00,2.3,999.81,89.1,6.42,1.33,1261.39
3607,26.01.2024 01:20:00,2.36,999.78,89.0,6.44,1.47,1261.08
3608,26.01.2024 01:30:00,2.48,999.74,88.1,6.44,1.37,1260.46
3609,26.01.2024 01:40:00,2.44,999.62,88.6,6.45,0.94,1260.49
3610,26.01.2024 01:50:00,2.41,999.49,89.8,6.53,0.64,1260.43
3611,26.01.2024 02:00:00,2.24,999.48,91.6,6.58,1.25,1261.19
3612,26.01.2024 02:10:00,2.11,999.48,90.9,6.47,1.73,1261.8
3613,26.01.2024 02:20:00,2.05,999.49,91.2,6.46,1.62,1262.12
3614,26.01.2024 02:30:00,1.96,999.4,92.0,6.48,1.2,1262.4
3615,26.01.2024 02:40:00,1.92,999.28,92.7,6.5,0.99,1262.44
3616,26.01.2024 02:50:00,1.97,999.14,93.1,6.56,0.96,1261.97
3617,26.01.2024 03:00:00,1.96,999.06,93.5,6.58,1.05,1261.95
3618,26.01.2024 03:10:00,2.1,999.05,92.8,6.6,1.76,1261.24
3619,26.01.2024 03:20:00,2.08,998.97,93.0,6.6,1.9,1261.24
3620,26.01.2024 03:30:00,2.14,998.76,93.2,6.65,2.35,1260.67
3621,26.01.2024 03:40:00,2.27,998.64,92.6,6.67,2.15,1259.91
3622,26.01.2024 03:50:00,2.38,998.52,92.2,6.68,2.09,1259.29
3623,26.01.2024 04:00:00,2.49,998.47,91.8,6.71,1.72,1258.66
3624,26.01.2024 04:10:00,2.61,998.48,91.2,6.72,2.46,1258.16
3625,26.01.2024 04:20:00,2.67,998.52,91.3,6.76,2.1,1257.91
3626,26.01.2024 04:30:00,2.77,998.57,91.8,6.84,2.74,1257.49
3627,26.01.2024 04:40:00,2.93,998.53,91.8,6.92,1.91,1256.67
3628,26.01.2024 04:50:00,3.0,998.47,91.6,6.94,1.64,1256.25
3629,26.01.2024 05:00:00,2.98,998.4,92.3,6.98,1.98,1256.26
3630,26.01.2024 05:10:00,2.94,998.46,92.9,7.01,2.63,1256.5
3631,26.01.2024 05:20:00,2.96,998.47,93.0,7.03,1.76,1256.39
3632,26.01.2024 05:30:00,2.98,998.41,93.0,7.04,1.79,1256.23
3633,26.01.2024 05:40:00,2.89,998.21,93.7,7.05,2.42,1256.39
3634,26.01.2024 05:50:00,2.85,998.21,94.0,7.05,2.37,1256.56
3635,26.01.2024 06:00:00,2.83,998.12,95.0,7.11,1.43,1256.52
3636,26.01.2024 06:10:00,2.89,998.09,95.1,7.15,1.75,1256.18
3637,26.01.2024 06:20:00,2.89,997.96,95.3,7.17,1.34,1255.98
3638,26.01.2024 06:30:00,2.89,997.83,95.5,7.19,1.59,1255.8
3639,26.01.2024 06:40:00,2.96,997.77,95.6,7.22,0.56,1255.43
3640,26.01.2024 06:50:00,3.15,997.73,95.0,7.28,1.52,1254.48
3641,26.01.2024 07:00:00,3.24,997.62,95.3,7.35,1.92,1253.88
3642,26.01.2024 07:10:00,3.32,997.54,95.3,7.39,1.51,1253.43
3643,26.01.2024 07:20:00,3.35,997.49,96.0,7.46,1.74,1253.19
3644,26.01.2024 07:30:00,3.5,997.43,95.9,7.53,1.84,1252.39
3645,26.01.2024 07:40:00,3.46,997.35,96.1,7.53,1.43,1252.48
3646,26.01.2024 07:50:00,3.4,997.19,96.6,7.53,1.49,1252.55
3647,26.01.2024 08:00:00,3.36,997.1,96.9,7.53,0.83,1252.62
3648,26.01.2024 08:10:00,3.48,997.08,96.1,7.54,0.57,1252.04
3649,26.01.2024 08:20:00,3.72,997.06,96.6,7.71,1.69,1250.84
3650,26.01.2024 08:30:00,3.79,996.95,96.7,7.75,1.52,1250.36
3651,26.01.2024 08:40:00,3.89,996.87,95.5,7.71,0.52,1249.84
3652,26.01.2024 08:50:00,3.86,996.74,95.0,7.66,1.29,1249.82
3653,26.01.2024 09:00:00,3.98,996.7,96.9,7.88,0.99,1249.13
3654,26.01.2024 09:10:00,4.43,996.47,96.3,8.08,1.51,1246.72
3655,26.01.2024 09:20:00,4.82,996.28,95.2,8.2,1.03,1244.69
3656,26.01.2024 09:30:00,4.97,996.05,94.5,8.23,1.87,1243.71
3657,26.01.2024 09:40:00,5.26,995.97,94.6,8.41,1.24,1242.24
3658,26.01.2024 09:50:00,6.54,995.87,92.5,8.99,2.08,1236.15
3659,26.01.2024 10:00:00,7.12,995.66,89.8,9.08,2.53,1233.27
3660,26.01.2024 10:10:00,7.04,995.65,90.2,9.07,2.04,1233.63
3661,26.01.2024 10:20:00,7.91,995.48,90.7,9.68,4.13,1229.33
3662,26.01.2024 10:30:00,9.0,995.16,87.2,10.02,5.2,1224.0
3663,26.01.2024 10:40:00,9.43,994.86,85.5,10.12,5.78,1221.73
3664,26.01.2024 10:50:00,9.69,994.78,84.5,10.17,5.35,1220.48
3665,26.01.2024 11:00:00,9.91,994.86,83.7,10.23,5.32,1219.61
3666,26.01.2024 11:10:00,10.01,994.85,83.4,10.26,4.89,1219.15
3667,26.01.2024 11:20:00,10.03,994.4,83.4,10.27,5.83,1218.5
3668,26.01.2024 11:30:00,10.17,994.04,82.9,10.31,5.36,1217.44
3669,26.01.2024 11:40:00,10.21,993.64,82.6,10.3,6.03,1216.79
3670,26.01.2024 11:50:00,10.09,993.38,82.9,10.25,7.09,1217.0
3671,26.01.2024 12:00:00,10.02,993.31,82.9,10.21,7.56,1217.24
3672,26.01.2024 12:10:00,9.7,993.36,86.1,10.37,7.11,1218.6
3673,26.01.2024 12:20:00,9.3,993.33,89.3,10.47,7.15,1220.25
3674,26.01.2024 12:30:00,9.21,993.19,89.9,10.48,7.57,1220.45
3675,26.01.2024 12:40:00,9.25,993.07,89.9,10.51,6.33,1220.12
3676,26.01.2024 12:50:00,9.22,992.84,90.7,10.58,6.18,1219.94
3677,26.01.2024 13:00:00,9.26,992.55,90.7,10.61,6.29,1219.39
3678,26.01.2024 13:10:00,9.33,992.42,90.9,10.68,5.54,1218.89
3679,26.01.2024 13:20:00,9.36,992.34,91.2,10.74,5.11,1218.64
3680,26.01.2024 13:30:00,9.55,992.18,89.8,10.71,5.05,1217.63
3681,26.01.2024 13:40:00,9.86,991.91,88.2,10.74,4.86,1215.96
3682,26.01.2024 13:50:00,10.15,991.68,86.2,10.7,7.48,1214.45
3683,26.01.2024 14:00:00,10.26,991.79,85.5,10.7,6.67,1214.11
3684,26.01.2024 14:10:00,10.28,991.78,85.8,10.75,4.51,1213.99
3685,26.01.2024 14:20:00,10.34,991.7,85.6,10.77,4.37,1213.63
3686,26.01.2024 14:30:00,10.48,991.66,85.2,10.82,4.2,1212.96
3687,26.01.2024 14:40:00,10.69,991.63,84.5,10.88,3.99,1211.99
3688,26.01.2024 14:50:00,10.85,991.66,83.8,10.9,3.25,1211.33
3689,26.01.2024 15:00:00,10.97,991.52,83.5,10.95,3.57,1210.63
3690,26.01.2024 15:10:00,11.21,991.51,82.7,11.02,3.1,1209.56
3691,26.01.2024 15:20:00,11.18,991.51,82.9,11.03,3.98,1209.69
3692,26.01.2024 15:30:00,11.07,991.59,84.1,11.11,3.59,1210.22
3693,26.01.2024 15:40:00,10.86,991.75,86.4,11.25,2.76,1211.24
3694,26.01.2024 15:50:00,10.9,992.0,85.9,11.22,3.06,1211.39
3695,26.01.2024 16:00:00,9.61,993.51,85.6,10.25,5.3,1219.23
3696,26.01.2024 16:10:00,7.86,994.03,90.1,9.58,2.63,1227.77
3697,26.01.2024 16:20:00,7.56,994.45,86.2,8.98,3.35,1229.91
3698,26.01.2024 16:30:00,7.57,994.77,83.3,8.69,2.82,1230.37
3699,26.01.2024 16:40:00,7.6,994.88,80.8,8.44,3.02,1230.52
3700,26.01.2024 16:50:00,7.59,995.06,78.73,8.22,3.47,1230.89
3701,26.01.2024 17:00:00,7.56,995.29,75.49,7.87,3.81,1231.46
3702,26.01.2024 17:10:00,7.5,995.58,73.76,7.66,3.51,1232.17
3703,26.01.2024 17:20:00,7.37,995.96,74.24,7.64,3.94,1233.24
3704,26.01.2024 17:30:00,7.35,996.21,71.88,7.38,3.29,1233.74
3705,26.01.2024 17:40:00,7.26,996.36,71.83,7.33,3.24,1234.35
3706,26.01.2024 17:50:00,7.03,996.58,73.23,7.36,2.7,1235.62
3707,26.01.2024 18:00:00,6.76,996.89,74.25,7.32,2.71,1237.24
3708,26.01.2024 18:10:00,6.58,997.08,73.79,7.19,2.99,1238.31
3709,26.01.2024 18:20:00,6.52,997.32,72.65,7.05,3.03,1238.96
3710,26.01.2024 18:30:00,6.54,997.85,72.2,7.01,3.19,1239.57
3711,26.01.2024 18:40:00,6.62,998.19,72.73,7.1,3.92,1239.59
3712,26.01.2024 18:50:00,6.6,998.42,73.13,7.13,3.89,1239.95
3713,26.01.2024 19:00:00,6.52,998.7,73.37,7.12,2.66,1240.62
3714,26.01.2024 19:10:00,6.45,998.84,73.42,7.09,3.13,1241.13
3715,26.01.2024 19:20:00,6.4,999.1,73.33,7.05,3.0,1241.72
3716,26.01.2024 19:30:00,6.37,999.37,73.61,7.07,3.13,1242.16
3717,26.01.2024 19:40:00,6.33,999.61,74.24,7.11,2.39,1242.61
3718,26.01.2024 19:50:00,6.3,999.96,74.99,7.16,3.94,1243.17
3719,26.01.2024 20:00:00,6.15,1000.28,78.17,7.39,3.88,1244.14
3720,26.01.2024 20:10:00,5.48,1000.56,84.8,7.66,2.56,1247.32
3721,26.01.2024 20:20:00,5.18,1000.72,86.2,7.62,3.57,1248.91
3722,26.01.2024 20:30:00,5.19,1000.93,85.8,7.59,2.16,1249.12
3723,26.01.2024 20:40:00,5.19,1001.17,85.0,7.52,2.09,1249.47
3724,26.01.2024 20:50:00,5.14,1001.37,84.0,7.4,2.45,1250.01
3725,26.01.2024 21:00:00,5.03,1001.6,83.9,7.34,2.82,1250.79
3726,26.01.2024 21:10:00,4.95,1001.8,84.7,7.37,2.94,1251.39
3727,26.01.2024 21:20:00,4.92,1001.96,85.6,7.43,2.88,1251.72
3728,26.01.2024 21:30:00,4.79,1002.06,86.3,7.43,2.92,1252.42
3729,26.01.2024 21:40:00,4.66,1002.1,86.7,7.39,2.44,1253.08
3730,26.01.2024 21:50:00,4.6,1002.26,86.5,7.34,2.96,1253.57
3731,26.01.2024 22:00:00,4.5,1002.5,86.3,7.28,2.4,1254.34
3732,26.01.2024 22:10:00,4.43,1002.71,85.6,7.18,2.41,1255.02
3733,26.01.2024 22:20:00,4.48,1002.79,83.3,7.01,2.65,1254.94
3734,26.01.2024 22:30:00,4.54,1002.87,81.9,6.92,3.08,1254.84
3735,26.01.2024 22:40:00,4.62,1003.07,81.5,6.93,3.11,1254.7
3736,26.01.2024 22:50:00,4.72,1003.13,81.3,6.96,2.98,1254.32
3737,26.01.2024 23:00:00,4.71,1003.33,81.6,6.98,2.62,1254.59
3738,26.01.2024 23:10:00,4.47,1003.47,85.1,7.16,2.54,1255.77
3739,26.01.2024 23:20:00,4.22,1003.46,87.2,7.2,1.22,1256.88
3740,26.01.2024 23:30:00,4.13,1003.52,87.0,7.15,1.14,1257.37
3741,26.01.2024 23:40:00,4.16,1003.56,85.5,7.04,1.09,1257.34
3742,26.01.2024 23:50:00,4.1,1003.66,83.2,6.82,1.79,1257.86
3743,27.01.2024 00:00:00,4.15,1003.79,79.86,6.57,2.11,1257.89
3744,27.01.2024 00:10:00,4.18,1003.95,78.01,6.43,2.43,1258.03
3745,27.01.2024 00:20:00,4.2,1004.05,77.31,6.38,2.58,1258.09
3746,27.01.2024 00:30:00,4.19,1004.1,75.83,6.25,2.89,1258.26
3747,27.01.2024 00:40:00,4.08,1004.16,76.02,6.22,2.15,1258.86
3748,27.01.2024 00:50:00,3.94,1004.32,77.55,6.28,1.51,1259.66
3749,27.01.2024 01:00:00,3.86,1004.49,79.04,6.37,0.99,1260.21
3750,27.01.2024 01:10:00,3.97,1004.56,78.83,6.4,1.19,1259.78
3751,27.01.2024 01:20:00,3.93,1004.61,79.79,6.46,1.25,1260.0
3752,27.01.2024 01:30:00,3.93,1004.65,80.4,6.51,0.52,1260.02
3753,27.01.2024 01:40:00,4.05,1004.7,80.5,6.57,1.94,1259.5
3754,27.01.2024 01:50:00,4.05,1004.82,79.39,6.48,2.48,1259.71
3755,27.01.2024 02:00:00,3.99,1004.87,77.73,6.32,2.87,1260.12
3756,27.01.2024 02:10:00,3.88,1004.84,76.71,6.19,3.09,1260.62
3757,27.01.2024 02:20:00,3.82,1004.7,75.62,6.08,3.06,1260.77
3758,27.01.2024 02:30:00,3.71,1004.7,74.84,5.97,2.61,1261.34
3759,27.01.2024 02:40:00,3.66,1004.86,74.23,5.9,1.66,1261.79
3760,27.01.2024 02:50:00,3.63,1005.07,74.05,5.87,1.34,1262.24
3761,27.01.2024 03:00:00,3.66,1005.21,73.55,5.84,1.41,1262.25
3762,27.01.2024 03:10:00,3.77,1005.33,72.64,5.81,1.35,1261.95
3763,27.01.2024 03:20:00,3.69,1005.41,72.7,5.79,1.14,1262.41
3764,27.01.2024 03:30:00,3.62,1005.46,72.19,5.72,2.05,1262.79
3765,27.01.2024 03:40:00,3.5,1005.48,72.43,5.69,1.79,1263.4
3766,27.01.2024 03:50:00,3.42,1005.58,72.39,5.65,2.4,1263.92
3767,27.01.2024 04:00:00,3.4,1005.72,72.57,5.66,2.54,1264.17
3768,27.01.2024 04:10:00,3.33,1005.72,73.12,5.67,2.45,1264.49
3769,27.01.2024 04:20:00,3.23,1005.76,73.79,5.69,1.39,1265.0
3770,27.01.2024 04:30:00,3.15,1005.86,74.38,5.7,1.11,1265.46
3771,27.01.2024 04:40:00,3.19,1005.89,74.36,5.71,1.92,1265.32
3772,27.01.2024 04:50:00,3.19,1006.0,74.59,5.73,1.17,1265.45
3773,27.01.2024 05:00:00,3.19,1006.06,74.47,5.72,1.79,1265.55
3774,27.01.2024 05:10:00,3.2,1006.12,74.66,5.74,1.64,1265.54
3775,27.01.2024 05:20:00,3.15,1006.18,75.34,5.77,1.67,1265.85
3776,27.01.2024 05:30:00,3.08,1006.19,75.88,5.78,1.05,1266.19
3777,27.01.2024 05:40:00,3.11,1006.27,75.92,5.8,1.32,1266.13
3778,27.01.2024 05:50:00,3.15,1006.42,75.88,5.82,2.04,1266.11
3779,27.01.2024 06:00:00,3.09,1006.47,76.11,5.81,2.34,1266.47
3780,27.01.2024 06:10:00,3.07,1006.5,76.1,5.8,2.84,1266.62
3781,27.01.2024 06:20:00,3.04,1006.54,76.19,5.79,2.78,1266.82
3782,27.01.2024 06:30:00,3.02,1006.45,76.35,5.79,2.29,1266.79
3783,27.01.2024 06:40:00,2.99,1006.53,76.57,5.8,2.37,1267.02
3784,27.01.2024 06:50:00,2.98,1006.67,76.75,5.81,2.12,1267.21
3785,27.01.2024 07:00:00,2.9,1006.63,77.31,5.82,2.56,1267.55
3786,27.01.2024 07:10:00,2.79,1006.63,78.08,5.83,2.68,1268.05
3787,27.01.2024 07:20:00,2.83,1006.86,78.12,5.85,2.22,1268.13
3788,27.01.2024 07:30:00,2.79,1006.96,78.52,5.87,2.12,1268.42
3789,27.01.2024 07:40:00,2.72,1006.99,79.11,5.88,2.2,1268.8
3790,27.01.2024 07:50:00,2.56,1006.99,80.0,5.88,1.83,1269.56
3791,27.01.2024 08:00:00,2.41,1006.99,80.7,5.87,2.33,1270.22
3792,27.01.2024 08:10:00,2.36,1007.0,81.0,5.86,2.0,1270.49
3793,27.01.2024 08:20:00,2.44,1007.1,80.8,5.88,2.55,1270.24
3794,27.01.2024 08:30:00,2.62,1007.16,80.1,5.91,2.69,1269.45
3795,27.01.2024 08:40:00,2.7,1007.26,80.0,5.93,1.91,1269.22
3796,27.01.2024 08:50:00,2.87,1007.4,79.45,5.97,1.37,1268.59
3797,27.01.2024 09:00:00,3.13,1007.47,78.59,6.01,1.25,1267.47
3798,27.01.2024 09:10:00,3.28,1007.53,78.37,6.06,1.81,1266.81
3799,27.01.2024 09:20:00,3.44,1007.5,78.18,6.12,2.74,1266.0
3800,27.01.2024 09:30:00,3.73,1007.53,77.19,6.16,2.49,1264.7
3801,27.01.2024 09:40:00,3.98,1007.56,76.4,6.21,2.04,1263.57
3802,27.01.2024 09:50:00,4.28,1007.63,75.43,6.26,2.17,1262.3
3803,27.01.2024 10:00:00,4.52,1007.67,74.81,6.31,2.7,1261.21
3804,27.01.2024 10:10:00,4.78,1007.91,74.02,6.36,1.8,1260.32
3805,27.01.2024 10:20:00,4.99,1008.06,73.31,6.39,2.11,1259.55
3806,27.01.2024 10:30:00,5.24,1008.18,72.59,6.44,2.35,1258.54
3807,27.01.2024 10:40:00,5.3,1008.28,72.42,6.46,2.16,1258.36
3808,27.01.2024 10:50:00,5.46,1008.37,71.63,6.45,2.42,1257.79
3809,27.01.2024 11:00:00,5.58,1008.4,71.36,6.49,2.91,1257.26
3810,27.01.2024 11:10:00,5.82,1008.31,70.7,6.53,2.2,1256.03
3811,27.01.2024 11:20:00,6.0,1008.3,70.04,6.55,3.12,1255.2
3812,27.01.2024 11:30:00,6.01,1008.3,69.05,6.47,4.0,1255.21
3813,27.01.2024 11:40:00,6.05,1008.23,69.13,6.49,3.29,1254.9
3814,27.01.2024 11:50:00,6.19,1008.28,68.4,6.48,3.38,1254.37
3815,27.01.2024 12:00:00,6.31,1008.32,68.22,6.52,2.87,1253.86
3816,27.01.2024 12:10:00,6.4,1008.35,67.75,6.52,3.15,1253.48
3817,27.01.2024 12:20:00,6.66,1008.35,66.9,6.55,2.71,1252.3
3818,27.01.2024 12:30:00,6.82,1008.25,66.27,6.56,2.88,1251.45
3819,27.01.2024 12:40:00,7.09,1008.13,64.8,6.54,2.96,1250.1
3820,27.01.2024 12:50:00,7.17,1008.22,63.77,6.47,2.85,1249.92
3821,27.01.2024 13:00:00,7.22,1008.11,63.01,6.41,3.22,1249.58
3822,27.01.2024 13:10:00,7.39,1008.22,62.14,6.4,2.91,1248.95
3823,27.01.2024 13:20:00,7.39,1008.21,61.97,6.38,2.74,1248.96
3824,27.01.2024 13:30:00,7.37,1008.1,61.41,6.32,3.06,1248.92
3825,27.01.2024 13:40:00,7.64,1008.17,59.66,6.25,2.65,1247.83
3826,27.01.2024 13:50:00,7.6,1008.26,59.63,6.23,2.58,1248.17
3827,27.01.2024 14:00:00,7.51,1008.3,60.18,6.25,3.13,1248.59
3828,27.01.2024 14:10:00,7.56,1008.3,59.74,6.22,2.49,1248.39
3829,27.01.2024 14:20:00,7.53,1008.23,59.4,6.18,1.74,1248.43
3830,27.01.2024 14:30:00,7.77,1008.32,57.79,6.11,1.93,1247.53
3831,27.01.2024 14:40:00,7.91,1008.49,57.47,6.13,2.75,1247.09
3832,27.01.2024 14:50:00,7.82,1008.49,58.65,6.22,2.58,1247.48
3833,27.01.2024 15:00:00,8.04,1008.53,56.92,6.13,2.26,1246.58
3834,27.01.2024 15:10:00,7.99,1008.51,57.19,6.14,2.54,1246.79
3835,27.01.2024 15:20:00,8.06,1008.57,57.71,6.22,1.68,1246.49
3836,27.01.2024 15:30:00,7.96,1008.74,57.64,6.17,2.0,1247.2
3837,27.01.2024 15:40:00,7.91,1008.77,57.87,6.18,1.96,1247.41
3838,27.01.2024 15:50:00,7.72,1008.81,58.26,6.14,1.86,1248.33
3839,27.01.2024 16:00:00,7.59,1008.93,58.61,6.12,1.76,1249.06
3840,27.01.2024 16:10:00,7.5,1009.05,59.28,6.15,0.62,1249.59
3841,27.01.2024 16:20:00,7.31,1009.04,60.53,6.2,0.72,1250.41
3842,27.01.2024 16:30:00,6.69,1009.03,62.8,6.16,0.82,1253.2
3843,27.01.2024 16:40:00,6.39,1008.92,63.84,6.14,1.07,1254.41
3844,27.01.2024 16:50:00,6.25,1008.93,65.01,6.19,1.24,1255.06
3845,27.01.2024 17:00:00,6.02,1009.01,66.45,6.23,1.26,1256.17
3846,27.01.2024 17:10:00,5.74,1009.03,67.93,6.24,1.45,1257.43
3847,27.01.2024 17:20:00,5.48,1009.08,68.39,6.17,1.43,1258.71
3848,27.01.2024 17:30:00,5.47,1009.1,67.81,6.12,2.02,1258.79
3849,27.01.2024 17:40:00,5.5,1009.13,67.71,6.12,1.69,1258.69
3850,27.01.2024 17:50:00,5.52,1009.17,67.24,6.09,1.75,1258.68
3851,27.01.2024 18:00:00,5.09,1009.35,68.31,6.0,2.36,1260.86
3852,27.01.2024 18:10:00,5.27,1009.4,66.92,5.95,1.75,1260.14
3853,27.01.2024 18:20:00,5.12,1009.54,67.73,5.96,1.25,1261.01
3854,27.01.2024 18:30:00,4.0,1009.55,72.52,5.9,0.56,1266.13
3855,27.01.2024 18:40:00,3.89,1009.57,72.45,5.85,1.28,1266.68
3856,27.01.2024 18:50:00,4.03,1009.63,72.44,5.91,0.66,1266.1
3857,27.01.2024 19:00:00,3.12,1009.63,76.56,5.85,1.28,1270.31
3858,27.01.2024 19:10:00,2.48,1009.72,80.5,5.88,1.49,1273.33
3859,27.01.2024 19:20:00,2.71,1009.74,79.91,5.94,1.45,1272.27
3860,27.01.2024 19:30:00,2.77,1009.81,79.28,5.91,0.77,1272.11
3861,27.01.2024 19:40:00,2.78,1009.73,78.37,5.85,0.87,1271.98
3862,27.01.2024 19:50:00,2.36,1009.72,79.97,5.79,0.7,1273.97
3863,27.01.2024 20:00:00,1.51,1009.79,83.8,5.71,1.98,1278.0
3864,27.01.2024 20:10:00,1.83,1009.87,82.6,5.76,1.17,1276.61
3865,27.01.2024 20:20:00,1.57,1009.92,83.7,5.73,1.32,1277.9
3866,27.01.2024 20:30:00,1.17,1010.01,86.0,5.72,1.08,1279.85
3867,27.01.2024 20:40:00,1.18,1010.13,85.8,5.71,0.57,1279.96
3868,27.01.2024 20:50:00,0.91,1010.15,86.2,5.62,1.38,1281.33
3869,27.01.2024 21:00:00,0.43,1010.21,88.3,5.57,1.52,1283.65
3870,27.01.2024 21:10:00,0.27,1010.26,89.5,5.58,1.0,1284.47
3871,27.01.2024 21:20:00,0.28,1010.28,89.3,5.56,0.38,1284.48
3872,27.01.2024 21:30:00,0.42,1010.39,88.8,5.59,0.91,1283.95
3873,27.01.2024 21:40:00,0.65,1010.38,87.6,5.61,1.21,1282.85
3874,27.01.2024 21:50:00,0.42,1010.4,87.8,5.53,0.99,1283.96
3875,27.01.2024 22:00:00,0.15,1010.39,89.2,5.51,0.77,1285.24
3876,27.01.2024 22:10:00,-0.15,1010.44,90.5,5.47,0.9,1286.72
3877,27.01.2024 22:20:00,-0.02,1010.45,90.6,5.52,1.31,1286.12
3878,27.01.2024 22:30:00,0.27,1010.38,89.3,5.56,1.13,1284.66
3879,27.01.2024 22:40:00,0.0,1010.36,88.9,5.43,1.02,1285.96
3880,27.01.2024 22:50:00,-0.97,1010.33,93.7,5.33,1.08,1290.54
3881,27.01.2024 23:00:00,-1.08,1010.31,95.3,5.38,1.39,1290.98
3882,27.01.2024 23:10:00,-1.25,1010.26,96.3,5.37,1.89,1291.78
3883,27.01.2024 23:20:00,-1.43,1010.32,97.0,5.34,1.64,1292.69
3884,27.01.2024 23:30:00,-1.54,1010.28,97.6,5.32,0.85,1293.2
3885,27.01.2024 23:40:00,-1.4,1010.18,97.7,5.38,0.79,1292.36
3886,27.01.2024 23:50:00,-1.01,1010.08,96.2,5.46,0.84,1290.32
3887,28.01.2024 00:00:00,-0.74,1010.0,94.3,5.46,0.58,1288.97
3888,28.01.2024 00:10:00,-0.84,1009.93,93.8,5.39,1.09,1289.39
3889,28.01.2024 00:20:00,-1.53,1010.0,96.1,5.25,1.64,1292.82
3890,28.01.2024 00:30:00,-1.57,1010.01,97.7,5.32,1.22,1292.97
3891,28.01.2024 00:40:00,-1.56,1009.91,98.2,5.35,1.24,1292.81
3892,28.01.2024 00:50:00,-1.45,1009.82,98.3,5.4,1.66,1292.12
3893,28.01.2024 01:00:00,-1.46,1009.84,97.8,5.37,1.82,1292.21
3894,28.01.2024 01:10:00,-1.58,1009.77,97.6,5.31,0.77,1292.71
3895,28.01.2024 01:20:00,-1.73,1009.66,98.1,5.28,0.4,1293.33
3896,28.01.2024 01:30:00,-1.77,1009.55,98.6,5.29,0.38,1293.37
3897,28.01.2024 01:40:00,-1.83,1009.46,97.7,5.22,0.37,1293.56
3898,28.01.2024 01:50:00,-2.15,1009.42,98.4,5.13,1.07,1295.1
3899,28.01.2024 02:00:00,-2.1,1009.42,100.0,5.23,1.15,1294.79
3900,28.01.2024 02:10:00,-1.95,1009.33,99.6,5.27,1.16,1293.92
3901,28.01.2024 02:20:00,-1.95,1009.28,99.7,5.28,1.12,1293.85
3902,28.01.2024 02:30:00,-1.98,1009.29,99.6,5.26,0.88,1294.03
3903,28.01.2024 02:40:00,-2.07,1009.28,100.0,5.24,0.7,1294.47
3904,28.01.2024 02:50:00,-2.07,1009.13,100.0,5.24,0.7,1294.28
3905,28.01.2024 03:00:00,-2.19,1009.07,100.0,5.2,1.19,1294.79
3906,28.01.2024 03:10:00,-2.35,1009.02,100.0,5.14,0.66,1295.49
3907,28.01.2024 03:20:00,-2.48,1009.07,100.0,5.09,0.81,1296.24
3908,28.01.2024 03:30:00,-2.66,1009.06,100.0,5.02,1.21,1297.13
3909,28.01.2024 03:40:00,-3.1,1009.09,100.0,4.86,0.84,1299.33
3910,28.01.2024 03:50:00,-3.25,1009.08,100.0,4.8,0.54,1300.05
3911,28.01.2024 04:00:00,-3.11,1009.02,100.0,4.85,0.81,1299.29
3912,28.01.2024 04:10:00,-2.83,1008.9,100.0,4.96,1.12,1297.73
3913,28.01.2024 04:20:00,-2.85,1008.95,99.9,4.94,0.7,1297.92
3914,28.01.2024 04:30:00,-3.27,1008.98,100.0,4.79,0.67,1300.06
3915,28.01.2024 04:40:00,-3.45,1008.95,100.0,4.73,0.56,1300.93
3916,28.01.2024 04:50:00,-3.47,1008.84,100.0,4.73,0.88,1300.85
3917,28.01.2024 05:00:00,-3.46,1008.83,100.0,4.73,0.8,1300.8
3918,28.01.2024 05:10:00,-3.37,1008.83,100.0,4.76,1.11,1300.35
3919,28.01.2024 05:20:00,-3.33,1008.71,100.0,4.77,0.61,1300.01
3920,28.01.2024 05:30:00,-2.84,1008.68,100.0,4.95,0.62,1297.5
3921,28.01.2024 05:40:00,-3.01,1008.66,100.0,4.89,0.67,1298.35
3922,28.01.2024 05:50:00,-3.16,1008.62,100.0,4.83,1.08,1299.06
3923,28.01.2024 06:00:00,-3.26,1008.59,100.0,4.8,1.64,1299.47
3924,28.01.2024 06:10:00,-3.42,1008.65,100.0,4.74,1.43,1300.36
3925,28.01.2024 06:20:00,-3.67,1008.71,100.0,4.65,1.3,1301.71
3926,28.01.2024 06:30:00,-3.73,1008.72,100.0,4.63,1.89,1302.01
3927,28.01.2024 06:40:00,-3.72,1008.57,100.0,4.64,1.81,1301.76
3928,28.01.2024 06:50:00,-3.59,1008.44,100.0,4.68,2.19,1300.97
